Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
0,1.0,0.0,0.4978259932790342,0.0,0.0,0.4553357931816521,0.5
1,0.0,1.0,0.4675096096866259,0.0,0.0,0.6209702814681355,0.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.463648866312711,1.0
0,1.0,1.0,0.3662656893461075,0.625,0.3333333333333333,0.5850006231744665,1.0
0,0.5,1.0,0.6852129426187705,0.125,0.16666666666666666,0.5777444618916184,1.0
0,0.5,1.0,0.45626973624712763,0.125,0.3333333333333333,0.5828794417891092,0.0
0,1.0,1.0,0.3662656893461075,0.5,0.16666666666666666,0.5807978374617785,1.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.4701688097543969,1.0
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.4117376275840675,1.0
1,0.0,0.0,0.3705765930857424,0.0,0.16666666666666666,0.6974214780639667,1.0
1,0.0,1.0,0.5421291926909031,0.125,0.0,0.603425607092702,1.0
1,1.0,0.0,0.32945315255386226,0.0,0.16666666666666666,0.49540569928587547,0.0
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.600375001533275,1.0
0,1.0,1.0,0.45626973624712763,0.0,0.0,0.3464032120058173,0.0
0,0.0,1.0,0.6852129426187705,0.0,0.0,0.5477878099218253,1.0
0,0.5,1.0,0.6494195154377587,0.0,0.0,0.4961343875757615,1.0
0,1.0,1.0,0.6068484163993966,0.0,0.0,0.4483469373725304,1.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.3836826214666587,0.5
0,0.0,1.0,0.6312386886545315,0.125,0.16666666666666666,0.656249213797818,0.0
0,1.0,1.0,0.5987240403310208,0.0,0.0,0.38008805088651243,1.0
1,0.0,0.0,0.3966623340983409,0.125,0.0,0.7112289157385866,0.0
1,0.0,1.0,0.5638056570361273,0.0,0.0,0.5448043910802258,1.0
0,1.0,0.0,0.3966623340983409,0.0,0.16666666666666666,0.49951692650738605,0.0
0,1.0,1.0,0.45626973624712763,0.0,0.0,0.3852716111734389,0.5
0,1.0,1.0,0.4623461705678389,0.125,0.0,0.4167698439704556,1.0
0,0.5,1.0,0.584289009059101,0.0,0.0,0.5373931885097546,1.0
1,0.5,0.0,0.6123987547851958,0.0,0.0,0.4961343875757615,1.0
1,0.0,1.0,0.5987240403310208,0.0,0.0,0.5448043910802258,1.0
1,0.0,0.0,0.43315207853187637,0.0,0.0,0.6807836801695953,1.0
1,1.0,1.0,0.4978259932790342,0.125,0.16666666666666666,0.5048327479576674,0.0
1,0.0,0.0,0.44778803129651024,0.0,0.0,0.5871662529631734,0.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5477878099218253,1.0
1,0.0,1.0,0.6264965261228748,0.125,0.0,0.5916289642426651,1.0
0,1.0,1.0,0.5289318002833451,0.0,0.0,0.46492209192828987,1.0
0,0.5,1.0,0.6494195154377587,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.38008805088651243,1.0
1,0.0,0.0,0.5794308998041521,0.0,0.0,0.7112289157385866,0.0
1,0.5,0.0,0.4675096096866259,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5067685847733391,0.5
0,1.0,1.0,0.5533351189055027,0.0,0.0,0.4064512868764628,1.0
1,0.5,0.0,0.3419142019380259,0.0,0.16666666666666666,0.5702736913393502,1.0
0,1.0,1.0,0.3866391952087103,0.125,0.0,0.33295409002980925,1.0
0,0.5,1.0,0.5579035407552049,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.6376558435166434,0.0,0.0,0.4895936900036676,1.0
1,0.0,1.0,0.4675096096866259,0.125,0.0,0.5951117782251508,1.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.4599876370181719,1.0
1,0.5,0.0,0.5353177329359075,0.375,0.0,0.5221747008933499,1.0
1,1.0,0.0,0.4978259932790342,0.0,0.0,0.38517447531733023,0.5
0,0.5,1.0,0.45626973624712763,0.125,0.0,0.5373931885097546,1.0
0,1.0,0.0,0.45626973624712763,0.125,0.0,0.43828637974458046,1.0
1,0.0,0.0,0.5289318002833451,0.0,0.0,0.6974214780639667,1.0
0,1.0,1.0,0.3602944976272512,0.0,0.0,0.5163766392493717,0.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
0,0.5,1.0,0.44034960864719086,0.0,0.0,0.4895936900036676,1.0
0,0.5,1.0,0.44034960864719086,0.0,0.0,0.4895936900036676,1.0
0,1.0,1.0,0.5261114974053895,0.0,0.0,0.5118652871156263,1.0
0,1.0,0.0,0.6264965261228748,0.125,0.5,0.5721802927901016,1.0
1,0.0,1.0,0.5638056570361273,0.0,0.0,1.0,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.5599434405908574,1.0
0,0.0,1.0,0.5705895260910279,0.125,0.0,0.6264965261228748,1.0
1,0.0,0.0,0.42391839883370597,0.25,0.3333333333333333,0.7315857305611914,0.0
0,1.0,1.0,0.44778803129651024,0.125,0.0,0.5118652871156263,1.0
1,1.0,1.0,0.5421291926909031,0.0,0.0,0.43828637974458046,1.0
0,0.0,1.0,0.7415151678247202,0.125,0.16666666666666666,0.6148255246732606,1.0
0,1.0,1.0,0.3779565283814268,0.125,0.16666666666666666,0.5197013443584122,1.0
1,0.5,0.0,0.5353177329359075,0.0,0.0,0.4895936900036676,1.0
0,0.0,1.0,0.40799002034336385,0.125,0.0,0.5951117782251508,1.0
0,1.0,1.0,0.5421291926909031,0.0,0.0,0.39492446436253303,0.5
1,0.5,0.0,0.32945315255386226,0.125,0.16666666666666666,0.5261635414246925,1.0
1,1.0,1.0,0.3419142019380259,0.0,0.16666666666666666,0.4825135405955714,1.0
0,1.0,1.0,0.5533351189055027,0.0,0.0,0.4664848597225169,1.0
0,1.0,1.0,0.44034960864719086,0.0,0.0,0.42845836148554584,1.0
1,0.5,0.0,0.6264965261228748,0.125,0.3333333333333333,0.6081288523543225,1.0
1,0.5,1.0,0.22253292258630974,0.125,0.16666666666666666,0.5021740067115567,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4117376275840675,1.0
0,0.5,1.0,0.3966623340983409,0.0,0.0,0.4795580903960572,1.0
0,1.0,1.0,0.5579035407552049,0.0,0.0,0.4483469373725304,1.0
1,0.0,0.0,0.5533351189055027,0.0,0.0,0.6404030247022602,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.5021740067115567,1.0
0,1.0,1.0,0.5947186662152916,0.0,0.0,0.3360274863599648,1.0
1,1.0,1.0,0.4160650722164084,0.0,0.0,0.3574588034684496,0.0
1,0.0,0.0,0.5705895260910279,0.125,0.3333333333333333,0.663972513630626,1.0
0,1.0,1.0,0.3779565283814268,0.0,0.0,0.4064512868764628,1.0
1,0.0,0.0,0.6440067577201629,0.125,0.0,0.624236700310742,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5793032131976495,0.0
0,1.0,0.0,0.5394862107510237,0.0,0.0,0.39492446436253303,0.5
0,1.0,1.0,0.4978259932790342,0.125,0.0,0.5294376382632878,0.5
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.45628015648100523,1.0
0,1.0,1.0,0.44778803129651024,0.0,0.0,0.4664848597225169,1.0
0,1.0,1.0,0.6264965261228748,0.0,0.0,0.4167698439704556,1.0
0,0.5,0.0,0.6705468474367285,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3464032120058173,0.0
1,0.5,0.0,0.6571603408131788,0.125,0.5,0.5261635414246925,1.0
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.39492446436253303,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
1,1.0,0.0,0.3390462187492944,0.0,0.0,0.4825135405955714,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.38517447531733023,0.5
1,0.0,0.0,0.6033376658922499,0.0,0.16666666666666666,0.6974214780639667,1.0
1,1.0,0.0,0.3636766023383753,0.0,0.0,0.3574588034684496,0.0
1,0.0,0.0,0.3866391952087103,0.125,0.0,0.603425607092702,1.0
0,0.0,1.0,0.5289318002833451,0.0,0.0,0.5599434405908574,1.0
0,1.0,1.0,0.4978259932790342,0.125,0.3333333333333333,0.5276706661091919,1.0
0,1.0,1.0,0.45626973624712763,0.0,0.0,0.3270734992848313,1.0
0,1.0,1.0,0.45626973624712763,0.0,0.0,0.36814570743360975,1.0
1,1.0,0.0,0.3966623340983409,0.0,0.0,0.37464203975759114,1.0
0,1.0,1.0,0.34894368318324626,0.5,0.16666666666666666,0.5573255055537766,0.5
1,1.0,1.0,0.27981739789987237,0.125,0.3333333333333333,0.5211836891200355,1.0
0,0.0,1.0,0.6173277077533108,0.0,0.0,0.6288284496418153,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
0,0.5,1.0,0.3779565283814268,0.0,0.0,0.5373931885097546,1.0
0,1.0,0.0,0.4978259932790342,1.0,0.3333333333333333,0.6123987547851958,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.5639665102444672,0.0
0,1.0,1.0,0.45626973624712763,0.0,0.0,0.42845836148554584,1.0
0,0.5,1.0,0.584289009059101,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.6312386886545315,0.0,0.0,0.5327462275907253,1.0
1,1.0,0.0,0.5421291926909031,0.0,0.0,0.4620674588799975,1.0
0,1.0,1.0,0.5353177329359075,0.0,0.0,0.3574588034684496,0.0
0,1.0,0.0,0.5353177329359075,0.125,0.16666666666666666,0.5294376382632878,1.0
0,0.5,1.0,0.5579035407552049,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.5421291926909031,0.125,0.16666666666666666,0.5429282407860633,1.0
1,0.0,1.0,0.3602944976272512,0.125,0.3333333333333333,0.663972513630626,1.0
1,1.0,1.0,0.0,0.0,0.16666666666666666,0.457410676537489,0.0
1,1.0,1.0,0.4675096096866259,0.0,0.0,0.3192163198209954,1.0
0,1.0,1.0,0.5421291926909031,0.0,0.0,0.4064512868764628,1.0
0,0.0,1.0,0.584289009059101,0.0,0.0,0.0,1.0
0,1.0,0.0,0.3966623340983409,0.0,0.0,0.4064512868764628,1.0
0,0.5,1.0,0.584289009059101,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.5533351189055027,0.125,0.0,0.5951117782251508,1.0
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.4212742667110484,1.0
0,1.0,1.0,0.584289009059101,0.0,0.0,0.5294376382632878,1.0
0,0.5,1.0,0.5638056570361273,0.0,0.0,0.4740870124718861,1.0
0,1.0,0.0,0.3419142019380259,0.5,0.3333333333333333,0.5665407176699173,1.0
0,1.0,1.0,0.5394862107510237,0.0,0.0,0.4483469373725304,1.0
0,0.0,1.0,0.4978259932790342,0.0,0.0,0.0,1.0
0,1.0,0.0,0.44034960864719086,0.0,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.5421291926909031,0.125,0.16666666666666666,0.5760816011568849,0.0
0,1.0,1.0,0.6033376658922499,0.0,0.0,0.3043228299589617,1.0
0,1.0,1.0,0.35817933262972357,0.375,0.3333333333333333,0.5541822734678037,1.0
1,0.0,0.0,0.6494195154377587,0.125,0.16666666666666666,0.6494195154377587,1.0
1,1.0,1.0,0.4675096096866259,0.0,0.0,0.4599876370181719,1.0
0,0.0,1.0,0.5794308998041521,0.0,0.0,0.0,1.0
1,1.0,0.0,0.4675096096866259,0.0,0.16666666666666666,0.4825135405955714,1.0
0,1.0,1.0,0.3025785219266238,0.5,0.16666666666666666,0.5807978374617785,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3163589561741948,0.5
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.600375001533275,1.0
1,0.5,1.0,0.27981739789987237,0.0,0.3333333333333333,0.5760816011568849,0.0
1,1.0,1.0,0.4978259932790342,0.0,0.0,0.39492446436253303,0.5
1,0.0,0.0,0.6994517549420707,0.0,0.0,0.6324753476211937,1.0
1,1.0,0.0,0.3705765930857424,0.125,0.0,0.49951692650738605,0.0
1,0.5,1.0,0.2565922732431476,0.125,0.16666666666666666,0.515770221625511,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0.0
0,1.0,1.0,0.44034960864719086,0.0,0.0,0.4167698439704556,1.0
0,1.0,1.0,0.3966623340983409,0.0,0.0,0.4561222530467811,1.0
1,0.0,0.0,0.584289009059101,0.125,0.16666666666666666,0.6363233976522155,0.0
0,1.0,1.0,0.42391839883370597,0.0,0.0,0.4599876370181719,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4483469373725304,1.0
1,1.0,1.0,0.5475147250141573,0.0,0.0,0.600375001533275,1.0
1,0.0,1.0,0.4978259932790342,0.0,0.0,0.558774541820896,0.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.43828637974458046,1.0
0,0.5,1.0,0.3779565283814268,0.0,0.0,0.4740870124718861,1.0
1,0.0,0.0,0.5353177329359075,0.0,0.0,0.5647115128375297,0.0
0,1.0,1.0,0.5606956442243589,0.0,0.0,0.30298691519727966,0.0
0,1.0,1.0,0.3866391952087103,0.0,0.0,0.4599876370181719,1.0
0,1.0,1.0,0.5987240403310208,0.0,0.0,0.3774141876810806,1.0
0,1.0,1.0,0.4978259932790342,1.0,0.3333333333333333,0.6123987547851958,1.0
0,1.0,1.0,0.5638056570361273,0.0,0.0,0.42845836148554584,0.0
0,0.5,1.0,0.4978259932790342,0.0,0.16666666666666666,0.5702736913393502,1.0
1,0.0,0.0,0.4978259932790342,0.125,0.0,0.6425007000472374,0.0
0,1.0,1.0,0.32945315255386226,0.5,0.3333333333333333,0.5665407176699173,1.0
0,1.0,1.0,0.7783333224997804,0.0,0.0,0.4064512868764628,1.0
0,1.0,0.0,0.35449345011636557,0.125,0.16666666666666666,0.5048327479576674,0.0
1,0.0,0.0,0.3779565283814268,0.0,0.16666666666666666,0.5786277404287669,1.0
0,0.5,0.0,0.6068484163993966,0.125,0.0,0.5373931885097546,1.0
1,1.0,0.0,0.3966623340983409,0.0,0.16666666666666666,0.464396136446093,1.0
1,0.0,0.0,0.6123987547851958,0.125,0.16666666666666666,0.691630756465271,1.0
1,0.0,1.0,0.6440067577201629,0.0,0.0,0.5477878099218253,1.0
1,1.0,0.0,0.44778803129651024,0.0,0.5,0.5172409540933649,0.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.3574588034684496,0.0
0,1.0,1.0,0.5947186662152916,0.25,0.0,0.4978312259079449,1.0
0,0.5,1.0,0.42391839883370597,0.125,0.0,0.4795580903960572,1.0
1,0.0,0.0,0.6264965261228748,0.0,0.0,0.5327462275907253,1.0
0,1.0,0.0,0.4978259932790342,1.0,0.3333333333333333,0.6123987547851958,1.0
0,0.5,1.0,0.44778803129651024,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.5987240403310208,0.0,0.0,0.4895936900036676,1.0
1,0.5,0.0,0.4675096096866259,0.125,0.0,0.49716792742840304,0.0
0,0.0,1.0,0.5421291926909031,0.0,0.0,0.5885095979984607,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.4664848597225169,1.0
1,1.0,1.0,0.32945315255386226,0.125,0.16666666666666666,0.4783210927660373,1.0
0,1.0,1.0,0.4623461705678389,0.0,0.0,0.42845836148554584,1.0
1,0.0,0.0,0.6209702814681355,0.125,0.16666666666666666,0.5939371525276729,1.0
0,0.0,1.0,0.5533351189055027,0.0,0.0,0.298422106219671,1.0
0,1.0,1.0,0.6209702814681355,0.0,0.0,0.4630430943713601,1.0
1,0.5,0.0,0.4978259932790342,0.125,0.0,0.5281745367322644,0.0
1,1.0,0.0,0.3705765930857424,0.0,0.0,0.3464032120058173,0.0
0,1.0,1.0,0.4160650722164084,0.0,0.0,0.46944481919960446,1.0
0,1.0,1.0,0.40799002034336385,0.0,0.0,0.42845836148554584,1.0
0,1.0,1.0,0.4978259932790342,0.0,0.0,0.42845836148554584,1.0
1,0.0,0.0,0.667162051622284,0.0,0.16666666666666666,0.6363233976522155,0.0
1,0.5,0.0,0.45626973624712763,0.0,0.16666666666666666,0.5373931885097546,1.0
0,1.0,1.0,0.5533351189055027,0.0,0.0,0.42845836148554584,1.0
0,1.0,0.0,0.43315207853187637,0.0,0.0,0.47776055180974675,1.0
0,0.5,1.0,0.4978259932790342,0.0,0.0,0.4740870124718861,1.0
0,1.0,1.0,0.45626973624712763,0.0,0.0,0.3270734992848313,1.0
0,1.0,0.0,0.584289009059101,0.0,0.8333333333333333,0.5573255055537766,0.5
0,0.5,1.0,0.4675096096866259,0.0,0.0,0.4895936900036676,1.0
1,0.0,0.0,0.40799002034336385,0.0,0.0,0.5599434405908574,1.0
0,1.0,0.0,0.4978259932790342,0.125,0.3333333333333333,0.5276706661091919,1.0
1,0.0,1.0,0.4623461705678389,0.0,0.0,0.5599434405908574,0.0
0,1.0,1.0,0.5475147250141573,0.0,0.0,0.39492446436253303,0.5
